TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,YEARS_EMPLOYED
0,Cash loans,F,N,N,1,135000,1256400,36864,-13259,6
0,Cash loans,M,N,N,0,,900000,35694,-8900,4
0,Cash loans,F,N,Y,0,112500,526491,28179,-21234,-1000
0,Cash loans,F,,Y,3,,352044,16542,-12497,8
0,Cash loans,F,N,Y,2,,1493086.5,52029,-11648,8
0,Cash loans,F,N,Y,0,270000,1288350,37800,-21022,17
0,Cash loans,F,Y,N,1,,901845,50485.5,-12743,2
0,Cash loans,M,N,Y,0,135000,1661418,66019.5,-16745,1
0,Cash loans,F,,N,0,180000,900000,26316,-20706,-1000
0,Cash loans,F,N,N,0,135000,1350189,39478.5,-20540,7
0,Revolving loans,F,,Y,0,81000,180000,9000,-14584,21
1,Cash loans,F,N,N,0,166050,942300,27679.5,-21270,-1000
0,Cash loans,F,,Y,0,270000,891072,45625.5,-13830,3
0,Cash loans,F,Y,N,0,270000,932643,27400.5,-19971,-1000
0,Cash loans,F,N,Y,0,126000,152820,8901,-15634,7
0,Cash loans,F,N,Y,0,,569398.5,36517.5,-17329,1
0,Cash loans,F,,Y,0,157500,95940,9472.5,-22189,-1000
0,Cash loans,F,N,Y,2,158400,900000,48082.5,-14530,9
0,Cash loans,F,N,Y,1,126000,148365,12820.5,-15006,5
0,Cash loans,F,N,Y,0,,544491,16047,-21298,0
0,Cash loans,F,N,Y,0,126000,188460,9193.5,-19728,7
0,Cash loans,M,N,Y,0,112500,90000,9693,-14925,11
0,Cash loans,M,Y,Y,0,135000,450000,30573,-16175,15
0,Cash loans,F,N,Y,1,,495351,31788,-17890,4
0,Cash loans,F,N,Y,0,193500,675000,21775.5,-14382,0
0,Cash loans,F,Y,Y,0,180000,312768,24331.5,-8496,4
0,Cash loans,F,Y,Y,1,135000,225000,23872.5,-13951,10
0,Cash loans,F,,Y,0,,824823,24246,-15248,4
0,Cash loans,F,N,N,0,157500,1288350,37800,-22643,-1000
0,Cash loans,F,N,N,0,157500,900000,26446.5,-19941,-1000
0,Cash loans,F,N,Y,0,135000,499221,25618.5,-20595,3
0,Cash loans,F,N,Y,0,,579195,23098.5,-22123,-1000
0,Cash loans,F,N,Y,0,,316125,20200.5,-13827,2
0,Cash loans,M,,Y,0,135000,215640,11826,-11832,2
0,Cash loans,F,N,N,0,157500,1252278,36747,-12765,3
0,Cash loans,M,N,Y,1,,634482,20596.5,-13757,8
0,Cash loans,F,,Y,0,112500,481500,23292,-10866,3
0,Cash loans,F,N,Y,1,211500,398160,25573.5,-11090,2
0,Cash loans,F,,N,0,,1223010,48631.5,-20292,-1000
0,Cash loans,F,N,Y,0,283500,479700,54252,-11235,10
0,Cash loans,F,N,Y,0,81000,568197,18144,-21288,-1000
1,Cash loans,F,N,N,0,180000,1113840,47191.5,-20311,1
0,Cash loans,F,N,Y,2,90000,1303812,38250,-12530,0
0,Cash loans,F,,Y,0,,339241.5,12919.5,-17602,12
0,Cash loans,M,,Y,0,112500,450000,24543,-10705,3
0,Cash loans,F,,Y,0,283500,983299.5,41791.5,-20246,-1000
0,Revolving loans,F,,Y,1,112500,202500,10125,-14774,3
0,Cash loans,F,N,Y,0,99000,89388,3496.5,-14854,5
0,Cash loans,F,N,Y,0,292500,733315.5,39199.5,-17520,25
0,Cash loans,M,Y,Y,0,193500,1125000,33025.5,-22478,-1000
1,Cash loans,F,N,N,1,112500,808650,26217,-15072,-1000
0,Cash loans,F,Y,Y,0,,900000,46084.5,-15529,8
1,Cash loans,M,Y,N,0,360000,544491,17563.5,-19692,2
0,Cash loans,F,N,N,0,315000,1515415.5,57852,-17257,1
0,Revolving loans,F,Y,Y,0,112500,135000,6750,-7821,0
0,Cash loans,F,N,Y,0,99000,199152,9711,-17407,-1000
0,Cash loans,M,,N,2,,291915,19287,-12238,0
0,Cash loans,M,Y,Y,1,391500,1288350,41562,-13815,0
0,Cash loans,F,Y,N,0,180000,509400,32683.5,-8963,2
0,Cash loans,F,,Y,1,270000,1078200,34911,-13211,3
0,Cash loans,F,,N,0,67500,531265.5,16812,-15895,16
0,Cash loans,F,N,N,0,157500,1125000,29808,-14185,2
0,Cash loans,F,,N,0,121500,436500,21231,-11035,1
0,Cash loans,F,N,Y,0,112500,755190,33394.5,-22168,-1000
1,Cash loans,F,Y,Y,2,,1125000,33025.5,-16231,12
0,Cash loans,F,N,Y,0,180000,182016,6988.5,-21243,-1000
0,Cash loans,M,,N,0,,254700,14620.5,-17740,15
0,Cash loans,F,Y,Y,0,270000,1588500,65556,-17885,5
0,Cash loans,F,N,Y,0,202500,1395927,78075,-20426,21
0,Cash loans,M,N,Y,0,,327024,18904.5,-17081,8
0,Cash loans,F,N,Y,0,175500,720000,30636,-9425,6
0,Cash loans,F,,N,0,112500,239850,23719.5,-19955,36
0,Cash loans,F,,Y,1,,127350,7438.5,-15061,2
0,Cash loans,F,Y,Y,0,360000,704844,31176,-17217,4
0,Cash loans,F,,Y,1,292500,450000,21109.5,-11564,7
0,Cash loans,F,Y,Y,0,112950,562491,27189,-16300,8
0,Cash loans,M,N,Y,0,270000,1063719,54441,-9562,1
0,Cash loans,M,N,N,1,,229230,15052.5,-10249,5
0,Cash loans,M,Y,Y,0,,540000,58158,-10952,9
0,Cash loans,F,Y,Y,1,180000,1237684.5,49216.5,-10388,2
0,Cash loans,F,N,Y,0,225000,398016,31576.5,-15453,3
0,Cash loans,F,,Y,0,225000,983299.5,41661,-22981,-1000
1,Cash loans,M,Y,Y,0,193500,755190,36328.5,-16646,27
0,Cash loans,F,N,Y,1,117000,670500,27436.5,-14143,1
0,Cash loans,F,Y,Y,0,112500,787131,26145,-17864,0
0,Cash loans,F,N,Y,0,193500,797868,25866,-20922,2
0,Cash loans,F,N,Y,0,121500,1078200,31653,-21931,-1000
0,Cash loans,F,N,Y,0,166500,528633,25560,-18439,7
0,Cash loans,M,N,Y,0,202500,521280,28408.5,-14120,2
0,Cash loans,F,,N,0,,139230,10539,-13363,17
0,Cash loans,F,N,Y,0,85500,360000,19530,-19184,1
0,Cash loans,F,N,N,1,135000,521280,20668.5,-15800,12
0,Cash loans,F,N,Y,0,,254700,26226,-24791,-1000
0,Cash loans,M,N,Y,0,112500,824823,24246,-11242,1
0,Cash loans,F,,Y,0,148500,495351,26388,-21643,33
0,Cash loans,F,Y,Y,1,,582768,29731.5,-14371,2
0,Cash loans,F,N,Y,0,,468000,46287,-21833,12
0,Cash loans,F,N,Y,0,202500,993996,50751,-18954,4
0,Cash loans,M,Y,Y,0,121500,127350,12726,-21348,6
0,Cash loans,F,Y,Y,0,225000,1436850,42142.5,-10446,7
1,Cash loans,F,N,N,1,,495000,30411,-12332,10
0,Cash loans,F,Y,Y,0,256500,381528,12316.5,-21176,-1000
0,Cash loans,F,Y,Y,1,,119893.5,12717,-17014,22
0,Cash loans,M,Y,N,0,99000,1125000,33025.5,-21036,3
0,Cash loans,F,N,Y,0,135000,239850,23494.5,-24697,-1000
0,Cash loans,F,Y,N,0,187650,1575000,41679,-8514,0
1,Revolving loans,M,N,Y,1,,270000,13500,-17291,9
0,Cash loans,M,Y,Y,0,135000,640080,29970,-11507,3
0,Cash loans,F,N,Y,0,90000,225000,10620,-11186,1
0,Cash loans,M,Y,N,0,,900000,45954,-21345,2
0,Cash loans,M,N,N,1,247500,356580,40329,-12235,6
0,Cash loans,F,N,Y,1,540000,2156400,57015,-17900,4
0,Cash loans,F,N,N,2,180000,450000,35554.5,-13389,11
0,Cash loans,M,,Y,3,270000,172021.5,17757,-12634,11
0,Cash loans,F,N,Y,0,,807534,34344,-13623,2
0,Cash loans,M,Y,Y,1,112500,490495.5,29335.5,-11907,13
0,Cash loans,M,Y,Y,0,,170640,11034,-16658,8
1,Cash loans,M,,Y,0,90000,781920,39924,-15206,1
0,Cash loans,M,Y,N,0,202500,1800000,47614.5,-22680,12
0,Cash loans,F,,N,0,202500,675000,29862,-22841,-1000
0,Cash loans,F,N,Y,1,94500,450000,21888,-10680,4
1,Cash loans,F,Y,Y,0,225000,518562,25078.5,-16324,4
0,Cash loans,M,N,N,3,135000,254700,17149.5,-12182,2
0,Cash loans,F,N,Y,0,137700,900000,38637,-18650,2
1,Cash loans,M,N,Y,0,202500,225000,17775,-18133,1
1,Cash loans,F,N,Y,0,112500,143910,16236,-13673,3
0,Cash loans,M,,Y,0,270000,1078200,34911,-15857,12
0,Cash loans,F,N,Y,1,90000,753840,24448.5,-15254,9
0,Cash loans,F,N,N,0,171000,679500,19867.5,-15267,5
0,Cash loans,F,N,N,1,112500,125136,10017,-9314,4
0,Cash loans,M,,N,2,,1183963.5,31360.5,-12713,10
0,Cash loans,M,N,Y,0,112500,101880,12217.5,-10106,1
0,Cash loans,F,Y,Y,0,67500,900000,26316,-18003,11
0,Cash loans,F,Y,Y,0,,341280,24961.5,-18263,8
0,Cash loans,F,Y,N,2,90000,808650,26217,-15344,18
0,Cash loans,F,N,Y,0,202500,592560,35937,-11852,6
0,Cash loans,M,Y,N,2,243000,225000,12915,-13935,14
0,Cash loans,F,N,Y,0,67500,622413,26500.5,-15076,13
0,Cash loans,F,N,Y,0,202500,639387,32773.5,-20942,-1000
0,Cash loans,F,,Y,0,225000,545040,43191,-11885,1
0,Cash loans,M,Y,N,0,,1054935,41409,-22208,4
0,Cash loans,F,,Y,0,,615109.5,20457,-20973,-1000
0,Revolving loans,F,N,N,1,58500,157500,7875,-10529,8
0,Cash loans,F,N,Y,0,,1132573.5,37561.5,-21256,-1000
0,Cash loans,F,N,Y,0,108000,308133,16843.5,-9772,7
1,Cash loans,M,N,N,1,,450000,30204,-9679,1
0,Cash loans,M,Y,N,0,360000,687600,18265.5,-10786,6
0,Cash loans,F,,Y,1,112500,203760,24309,-10666,5
0,Cash loans,F,,Y,0,180000,254700,26226,-12925,5
0,Cash loans,M,Y,Y,1,162000,755190,38686.5,-12748,8
0,Cash loans,M,,Y,2,270000,239850,28593,-22932,14
0,Cash loans,F,N,Y,0,,288873,16713,-23601,8
0,Cash loans,F,N,Y,1,135000,574785,22023,-17432,10
0,Revolving loans,M,N,Y,1,270000,540000,27000,-11662,2
0,Cash loans,F,N,Y,0,,1325475,56160,-20392,3
0,Cash loans,M,Y,Y,2,495000,1467612,62311.5,-15129,4
0,Cash loans,F,N,Y,0,112500,103500,11002.5,-10720,7
0,Cash loans,F,N,N,0,,180000,13585.5,-20378,-1000
0,Cash loans,F,N,N,0,112500,688500,29299.5,-14625,3
0,Cash loans,F,N,Y,0,112500,450000,31450.5,-21943,17
0,Revolving loans,F,,N,1,85500,247500,12375,-16115,8
0,Cash loans,F,N,Y,0,,283419,13342.5,-15730,14
0,Cash loans,F,,N,0,,123993,10071,-15418,3
0,Cash loans,F,Y,Y,2,,900000,23872.5,-12303,3
0,Cash loans,F,N,N,1,450000,497520,32521.5,-11146,11
0,Cash loans,F,N,Y,0,,152820,15016.5,-24326,-1000
0,Cash loans,F,Y,Y,0,180000,808650,23773.5,-16387,19
0,Cash loans,M,,N,0,225000,1078200,31522.5,-12366,6
0,Cash loans,F,N,Y,0,,101880,10053,-16798,7
0,Cash loans,F,N,Y,0,157500,445086,21541.5,-22201,8
0,Cash loans,M,N,Y,0,166500,728460,40806,-17252,6
0,Cash loans,M,,Y,1,,288873,21064.5,-10599,1
0,Cash loans,F,N,Y,1,,1096020,56092.5,-11206,3
0,Revolving loans,F,,Y,0,112500,900000,45000,-19263,8
0,Cash loans,M,N,N,0,,239850,25447.5,-11150,1
0,Cash loans,F,N,Y,0,,239850,23494.5,-24785,-1000
1,Cash loans,M,,Y,0,72000,193500,12496.5,-17546,-1000
1,Cash loans,M,N,Y,0,,239850,25960.5,-10308,0
0,Cash loans,F,,N,1,67500,107820,8595,-11157,5
1,Cash loans,M,N,Y,0,,942300,30528,-10871,0
1,Cash loans,M,N,Y,0,180000,1125000,47794.5,-23513,-1000
0,Cash loans,F,N,Y,1,135000,505665,19192.5,-10123,7
1,Cash loans,F,N,N,0,162000,370638,19053,-19265,-1000
0,Cash loans,F,N,N,0,270000,664569,34060.5,-9147,1
0,Cash loans,M,,Y,2,117000,220500,14485.5,-12855,8
0,Revolving loans,F,N,Y,0,,270000,13500,-19195,13
0,Cash loans,F,Y,Y,0,270000,1096020,56092.5,-10616,1
0,Cash loans,M,,Y,0,225000,1237500,38988,-18364,3
1,Cash loans,F,N,N,0,90000,409500,15565.5,-11075,4
0,Cash loans,M,,Y,1,42300,148365,10548,-14944,-1000
0,Cash loans,M,,Y,1,,900000,24880.5,-10822,8
0,Cash loans,F,Y,Y,1,,808650,26217,-16269,0
0,Cash loans,F,N,Y,0,270000,1236816,36292.5,-21829,26
0,Cash loans,F,N,Y,0,227250,1762110,48586.5,-19817,12
0,Cash loans,M,N,N,0,135000,315000,21181.5,-19403,6
0,Cash loans,F,,Y,0,112500,225000,12334.5,-14750,2
0,Cash loans,M,Y,Y,1,135000,450000,21888,-11483,1
0,Revolving loans,F,N,Y,0,135000,180000,9000,-12212,0
0,Cash loans,M,,Y,1,157500,313438.5,21073.5,-16910,8
0,Revolving loans,M,N,Y,0,225000,270000,13500,-15267,3
0,Cash loans,F,N,Y,0,,450000,22018.5,-18430,2
0,Cash loans,F,N,Y,0,121500,531706.5,29817,-21843,-1000
0,Revolving loans,F,N,Y,1,,270000,13500,-8159,3
0,Cash loans,F,N,Y,1,,509400,32553,-11433,1
0,Cash loans,F,N,Y,0,157500,633681,22891.5,-21502,7
0,Cash loans,F,N,N,0,,270000,8905.5,-8474,1
0,Cash loans,M,N,N,1,90000,298512,19948.5,-10703,9
1,Cash loans,M,Y,Y,0,,970380,28503,-18419,5
0,Cash loans,M,,Y,0,,270000,28777.5,-21841,7
0,Cash loans,M,N,N,0,,225000,17775,-11108,7
1,Cash loans,F,,Y,0,,469152,31864.5,-18828,1
0,Cash loans,M,Y,N,0,225000,1078200,31653,-11139,8
0,Cash loans,M,Y,Y,0,,405000,24601.5,-21313,0
0,Cash loans,M,,Y,0,,918468,30483,-17432,1
0,Cash loans,F,N,Y,0,,733315.5,39199.5,-21810,32
1,Cash loans,M,N,Y,0,,406597.5,24700.5,-9461,1
0,Cash loans,M,Y,N,1,315000,1078200,28570.5,-12279,2
0,Cash loans,F,,Y,1,90000,45000,4450.5,-13707,5
1,Cash loans,F,,N,0,67500,450000,13774.5,-24045,-1000
0,Cash loans,F,N,N,0,405000,473760,56223,-12648,0
0,Cash loans,F,,Y,1,,1436850,42142.5,-11752,5
0,Cash loans,M,Y,Y,0,112500,545040,20677.5,-11181,-1000
0,Cash loans,M,Y,Y,0,,1024740,52321.5,-20238,-1000
0,Revolving loans,M,N,N,0,,450000,22500,-12406,9
0,Revolving loans,F,Y,Y,0,90000,270000,13500,-19025,-1000
0,Cash loans,M,Y,Y,2,,640080,29970,-10505,2
0,Revolving loans,M,Y,Y,0,135000,180000,9000,-7780,2
0,Cash loans,F,Y,Y,0,202500,661500,52393.5,-18768,19
0,Cash loans,M,Y,N,2,180000,717003,23260.5,-11820,4
0,Cash loans,F,,N,0,225000,478498.5,51534,-15923,3
0,Revolving loans,F,N,Y,0,90000,225000,11250,-22910,-1000
1,Cash loans,F,N,N,0,157500,297130.5,18085.5,-8423,1
0,Cash loans,M,N,Y,1,,558855,37476,-12134,5
0,Cash loans,F,N,Y,0,,715095,49900.5,-23401,-1000
0,Cash loans,M,Y,Y,0,148500,1125000,62950.5,-9897,2
0,Cash loans,F,,Y,1,83970,239850,22554,-17175,5
0,Cash loans,M,N,Y,0,,440784,34956,-9045,3
0,Cash loans,F,,N,2,67500,271066.5,13968,-13437,3
0,Cash loans,F,N,N,0,112500,545040,33345,-9098,3
0,Cash loans,F,N,Y,0,,755190,36459,-19794,-1000
0,Cash loans,F,N,Y,1,202500,1546020,45333,-14054,3
0,Cash loans,M,N,Y,1,270000,348264,23274,-12965,0
0,Cash loans,F,N,Y,0,,808650,26217,-12711,6
0,Cash loans,M,Y,N,0,135000,808650,26217,-18124,5
0,Cash loans,M,Y,Y,0,,675000,32602.5,-11398,1
0,Cash loans,F,Y,Y,0,,135000,10953,-11610,7
0,Cash loans,M,Y,Y,0,135000,640080,29970,-12804,2
0,Cash loans,F,N,Y,1,76500,319981.5,14224.5,-11091,1
0,Cash loans,F,N,Y,0,112500,517500,29025,-18453,3
0,Cash loans,F,N,Y,1,204750,1396570.5,40963.5,-13362,-1000
0,Cash loans,F,Y,Y,0,,922266,47218.5,-16815,21
0,Cash loans,M,N,Y,0,103500,518562,19345.5,-22541,-1000
0,Revolving loans,M,N,Y,4,270000,270000,13500,-17823,6
0,Cash loans,M,,Y,1,157500,528633,38817,-17402,0
0,Cash loans,F,,N,0,,545040,25537.5,-12271,2
0,Cash loans,M,Y,Y,1,157500,254700,18585,-13346,7
0,Cash loans,F,N,N,0,90000,375322.5,19782,-18643,1
0,Cash loans,F,N,Y,0,,113076,6048,-23698,-1000
0,Cash loans,F,N,Y,0,,463500,19008,-21913,-1000
1,Cash loans,M,N,Y,2,126000,270000,16443,-11071,2
1,Cash loans,F,N,Y,0,,225000,17905.5,-22350,1
0,Cash loans,M,,N,0,180000,291384,22680,-12696,4
0,Cash loans,M,N,Y,1,,127350,13842,-12109,10
0,Cash loans,M,N,Y,1,157500,675000,27621,-12435,2
0,Cash loans,F,Y,Y,2,180000,541323,29493,-16306,23
0,Cash loans,M,N,Y,1,180000,711747,56362.5,-10241,2
0,Cash loans,M,,N,1,,855000,25128,-18988,5
0,Cash loans,F,,Y,0,247500,1333102.5,53001,-17151,15
0,Cash loans,F,,Y,0,,823500,47407.5,-22086,-1000
0,Revolving loans,M,,Y,0,157500,270000,13500,-10430,3
0,Cash loans,F,,N,0,112500,1080000,42831,-14655,12
0,Cash loans,M,Y,Y,0,90000,138474,12829.5,-18847,3
0,Cash loans,F,N,N,0,,66222,7155,-13772,13
0,Cash loans,M,,N,0,,441000,21577.5,-9306,5
0,Cash loans,F,N,Y,0,,446931,16978.5,-19894,17
0,Cash loans,F,N,Y,0,90000,314100,13306.5,-15308,7
0,Cash loans,F,N,Y,0,,2250000,56880,-10777,1
0,Cash loans,F,N,Y,1,,1329579,39006,-14840,4
0,Cash loans,F,Y,Y,0,270000,450000,30204,-23768,-1000
0,Cash loans,F,N,Y,0,202500,755190,36459,-9098,0
0,Cash loans,F,N,Y,0,135000,450000,21888,-13663,8
0,Cash loans,F,,Y,0,72000,152820,14886,-24838,-1000
0,Cash loans,M,,N,0,360000,1762110,48586.5,-17396,-1000
0,Cash loans,F,,N,0,,180000,9319.5,-21482,-1000
0,Cash loans,F,Y,Y,0,,1078200,31653,-10761,0
0,Cash loans,F,,N,0,,254700,14350.5,-24088,-1000
0,Cash loans,F,N,Y,0,270000,604683,31005,-18340,5
0,Cash loans,F,N,N,0,144000,1046142,30717,-16889,3
0,Revolving loans,M,Y,N,0,135000,180000,9000,-9468,4
0,Revolving loans,M,N,Y,0,135000,405000,20250,-21797,-1000
0,Revolving loans,F,Y,N,0,450000,1125000,56250,-11927,10
1,Cash loans,F,,N,0,135000,288873,16258.5,-13384,9
0,Cash loans,F,,N,0,103500,225000,15165,-17845,22
0,Cash loans,M,Y,Y,1,,239850,27058.5,-12368,11
0,Cash loans,F,,Y,0,157500,331920,17077.5,-11023,3
0,Cash loans,F,N,Y,0,112500,797557.5,26487,-16004,0
0,Revolving loans,F,N,Y,0,112500,382500,19125,-20835,-1000
0,Cash loans,M,Y,Y,2,,148500,17752.5,-14989,1
0,Cash loans,F,N,Y,0,450000,224149.5,23535,-16920,25
0,Cash loans,F,N,Y,0,180000,722430,23305.5,-20647,8
0,Cash loans,F,Y,Y,0,247500,490495.5,49504.5,-11801,0
0,Cash loans,F,Y,N,0,81000,1155226.5,38308.5,-14713,10
0,Cash loans,F,N,Y,0,,553806,23593.5,-19584,-1000
0,Cash loans,F,Y,Y,0,,942300,30528,-18776,0
0,Cash loans,M,Y,N,0,85500,239850,22671,-23958,-1000
0,Cash loans,M,N,Y,3,,553500,58122,-15938,12
0,Cash loans,F,Y,Y,0,135000,343800,12478.5,-19614,17
0,Cash loans,F,Y,N,0,,755190,36459,-22258,-1000
0,Cash loans,F,,N,0,,900000,26446.5,-23080,-1000
1,Cash loans,M,N,Y,2,54000,474048,32197.5,-14044,2
0,Cash loans,F,Y,Y,0,225000,225000,9661.5,-14523,14
0,Cash loans,F,N,Y,0,67500,248760,25618.5,-22582,-1000
1,Cash loans,F,N,Y,0,,675000,40324.5,-15002,4
0,Cash loans,F,Y,Y,0,45000,148365,10453.5,-19078,0
0,Cash loans,M,Y,Y,0,139500,808650,26217,-23309,2
0,Cash loans,F,N,Y,1,112500,254700,27153,-10570,0
0,Cash loans,M,Y,Y,0,225000,790830,57676.5,-19446,2
0,Cash loans,F,Y,Y,0,315000,781920,61906.5,-14875,2
0,Cash loans,M,Y,N,0,171000,450000,28890,-22013,-1000
0,Cash loans,M,Y,Y,1,180000,755190,38686.5,-15641,10
0,Cash loans,M,Y,Y,2,,1546020,45333,-20964,8
0,Cash loans,F,,Y,1,360000,1082214,31770,-14882,7
0,Cash loans,M,N,Y,2,,454500,13288.5,-18095,9
0,Cash loans,M,,N,0,,823621.5,27351,-13541,2
1,Cash loans,M,Y,N,0,135000,127350,13842,-9098,2
1,Cash loans,F,N,N,0,234000,285723,20448,-18610,8
0,Cash loans,M,Y,Y,0,90000,448056,21015,-17683,6
0,Cash loans,M,N,Y,1,,679500,37939.5,-13193,6
0,Cash loans,F,,Y,0,157500,263686.5,16978.5,-21442,-1000
0,Revolving loans,F,N,Y,1,54000,180000,9000,-15704,3
0,Cash loans,F,N,N,1,112500,675000,28507.5,-11951,12
0,Cash loans,F,N,N,0,67500,90000,6012,-12498,7
0,Cash loans,F,,N,0,49500,158301,14778,-24777,-1000
0,Cash loans,F,N,Y,0,,1174090.5,46692,-22067,-1000
1,Cash loans,F,N,Y,0,162000,225000,13725,-8930,2
0,Cash loans,M,,Y,1,168750,192528,9495,-11991,8
0,Cash loans,M,N,Y,0,72000,675000,24376.5,-21758,7
0,Cash loans,M,Y,Y,1,315000,1575000,43443,-15700,6
0,Cash loans,F,N,N,1,,1078200,31653,-14576,9
0,Cash loans,F,N,Y,0,180000,251091,24961.5,-23568,-1000
0,Cash loans,F,N,Y,0,202500,454500,19255.5,-11126,5
1,Cash loans,F,,N,0,157500,436032,13347,-22385,-1000
1,Cash loans,F,N,Y,0,90000,898326,34938,-17110,0
0,Cash loans,M,Y,Y,0,112500,808650,26217,-23655,-1000
0,Cash loans,F,,Y,0,180000,314100,16573.5,-8743,0
1,Cash loans,M,Y,Y,2,180000,270000,13783.5,-13896,9
0,Cash loans,F,N,Y,0,,278712,13122,-22378,-1000
0,Cash loans,M,Y,Y,0,225000,877500,31216.5,-12937,5
0,Cash loans,F,N,N,0,58500,284400,16011,-23877,-1000
0,Cash loans,F,N,N,1,67500,269550,11871,-19366,12
0,Cash loans,F,N,N,0,126000,339241.5,12312,-16273,6
1,Cash loans,M,,Y,0,162000,541323,29493,-12239,7
0,Cash loans,M,N,N,0,,1256400,40527,-18586,12
0,Cash loans,M,,N,0,,755190,36459,-14696,11
0,Cash loans,M,Y,Y,0,202500,1107981,32526,-18413,5
0,Cash loans,F,N,Y,1,135000,328405.5,26329.5,-13268,0
0,Cash loans,F,N,N,1,270000,1800000,56520,-12993,8
0,Cash loans,M,,Y,0,,521280,27423,-17667,10
1,Cash loans,M,Y,Y,1,162000,229230,16807.5,-10231,2
0,Cash loans,M,N,Y,0,270000,1837629,48604.5,-17594,1
1,Cash loans,F,,Y,0,,728460,38938.5,-21094,-1000
0,Cash loans,M,,N,2,202500,945000,27760.5,-17374,-1000
0,Cash loans,F,N,Y,0,,254700,26874,-12241,9
0,Cash loans,F,N,Y,0,,247500,13554,-22931,-1000
0,Cash loans,F,N,Y,0,180000,177903,13896,-16729,6
NA,Cash loans,M,Y,N,0,360000,1190340,61762.5,-13646,6
0,Cash loans,F,N,Y,0,117000,269550,13095,-21861,-1000
0,Cash loans,M,,N,0,,360000,19660.5,-23672,-1000
0,Cash loans,F,N,Y,0,,942300,27679.5,-14770,13
0,Cash loans,F,N,Y,0,67500,700830,22738.5,-19353,3
0,Cash loans,M,N,N,0,,640764,17748,-10470,0
0,Cash loans,F,N,N,0,202500,906228,36067.5,-21067,-1000
0,Cash loans,F,,Y,0,202500,724630.5,50431.5,-20615,-1000
0,Cash loans,M,Y,N,2,211500,521280,35262,-13162,9
0,Cash loans,M,Y,Y,0,,1575000,43443,-16557,21
0,Cash loans,F,N,Y,1,112500,666000,35482.5,-14288,0
0,Cash loans,F,Y,N,0,,675000,50598,-15635,3
0,Cash loans,F,,Y,0,202500,317443.5,15399,-20795,10
0,Cash loans,F,N,Y,0,144000,798777,45985.5,-16903,1
0,Cash loans,M,,Y,0,,900000,26316,-13290,9
0,Cash loans,F,Y,Y,0,225000,679896,52744.5,-17126,15
0,Cash loans,M,Y,Y,0,,450000,19197,-23364,35
0,Cash loans,F,N,N,0,31500,268659,26302.5,-21140,-1000
1,Cash loans,F,Y,Y,0,112500,407520,32328,-14074,5
0,Cash loans,M,,Y,0,148500,288873,21064.5,-11573,11
0,Cash loans,F,,Y,0,,905688,29214,-19342,6
0,Cash loans,M,,N,0,,900000,38263.5,-14399,6
0,Cash loans,F,,Y,0,225000,1451047.5,55399.5,-21426,12
1,Cash loans,F,N,Y,0,90000,900000,26446.5,-18434,9
0,Cash loans,F,N,Y,0,112500,376078.5,29844,-10798,3
0,Cash loans,M,N,N,0,135000,157500,10062,-14667,5
1,Cash loans,F,N,N,0,225000,250272,16425,-15337,1
0,Cash loans,F,N,Y,0,42750,315000,15318,-16009,7
0,Cash loans,M,Y,Y,0,,900000,29034,-14570,2
0,Cash loans,M,N,Y,0,99000,454500,16231.5,-21742,-1000
0,Revolving loans,F,,Y,0,135000,247500,12375,-13946,9
0,Cash loans,F,,Y,0,157500,755190,36459,-18783,9
1,Cash loans,F,N,N,1,112500,1078200,31653,-14193,11
0,Cash loans,F,N,N,0,135000,1125000,40410,-13137,7
0,Cash loans,M,Y,N,0,157500,781920,25101,-21874,-1000
0,Cash loans,F,N,Y,0,157500,333337.5,32602.5,-20552,14
0,Revolving loans,M,,Y,0,450000,270000,13500,-21782,0
0,Cash loans,M,N,Y,0,,518562,36220.5,-16784,2
0,Cash loans,M,Y,Y,0,207000,1030680,65866.5,-22116,2
0,Cash loans,F,Y,N,0,,135000,14175,-13703,7
0,Cash loans,F,,Y,1,,280170,30303,-10190,3
0,Cash loans,M,Y,N,2,270000,550080,14638.5,-14654,1
0,Cash loans,M,,N,0,270000,648000,31171.5,-15069,0
0,Cash loans,M,Y,Y,2,,953460,63976.5,-16284,8
0,Cash loans,F,N,Y,0,180000,904500,26577,-18744,15
0,Cash loans,M,,Y,3,494100,278613,27684,-13246,5
0,Cash loans,F,,N,0,157500,225000,12915,-11218,6
0,Cash loans,M,N,Y,2,180000,783000,30604.5,-11305,4
0,Revolving loans,F,N,Y,0,225000,202500,10125,-17408,9
0,Cash loans,F,N,Y,0,,584766,25888.5,-17318,2
0,Cash loans,M,N,N,0,,254700,20250,-9940,3
0,Cash loans,F,N,Y,0,,358443,16839,-19396,2
0,Cash loans,M,N,Y,0,,835605,24561,-23616,-1000
1,Cash loans,M,Y,Y,0,405000,723996,34960.5,-15726,7
0,Revolving loans,F,Y,Y,2,216000,157500,7875,-12288,2
0,Cash loans,F,,Y,0,,753840,20857.5,-21481,0
0,Cash loans,M,N,Y,0,,152820,10341,-14807,19
0,Cash loans,F,,Y,0,270000,1113840,57001.5,-19651,5
